Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
2002;2773.799770;2449.016085;2591.900000;2443.500000;181.899770;5.516085;181.983388;2567.000000;2505.000000
2003;2819.303264;2442.815904;2599.900000;2431.900000;219.403264;10.915904;219.674644;2612.000000;2497.000000
2004;2836.808776;2403.036348;2607.500000;2420.100000;229.308776;-17.063652;229.942782;2633.000000;2437.000000
2005;2796.223619;2391.178822;2614.900000;2408.100000;181.323619;-16.921178;182.111453;2595.000000;2418.000000
2006;2802.917453;2364.994477;2621.900000;2395.900000;181.017453;-30.905523;183.636787;2604.000000;2381.000000
2007;2785.178820;2384.564858;2628.700000;2383.600000;156.478820;0.964858;156.481795;2585.000000;2408.000000
2008;2788.731110;2336.933040;2635.200000;2371.100000;153.531110;-34.166960;157.286945;2593.000000;2342.000000
2009;2808.904666;2318.216017;2641.500000;2358.500000;167.404666;-40.283983;172.183395;2614.000000;2318.000000
2010;2820.547434;2296.170518;2647.400000;2345.800000;173.147434;-49.629482;180.119736;2627.000000;2290.000000
2011;2836.695588;2288.552603;2653.000000;2332.900000;183.695588;-44.347397;188.972909;2643.000000;2281.000000
2012;2845.509930;2268.207858;2658.300000;2319.800000;187.209930;-51.592142;194.188844;2653.000000;2256.000000
2013;2826.506642;2280.120666;2663.300000;2306.700000;163.206642;-26.579334;165.356793;2634.000000;2270.000000
2014;2813.156575;2283.751482;2668.000000;2293.400000;145.156575;-9.648518;145.476889;2621.000000;2274.000000
2015;2785.791959;2247.205923;2672.300000;2280.100000;113.491959;-32.894077;118.162791;2598.000000;2228.000000
2016;2776.677465;2239.166090;2676.400000;2266.600000;100.277465;-27.433910;103.962442;2590.000000;2218.000000
2017;2776.605117;2238.329326;2680.200000;2253.000000;96.405117;-14.670674;97.515001;2590.000000;2217.000000
2018;2814.684431;2160.885813;2683.600000;2239.400000;131.084431;-78.514187;152.799233;2632.000000;2130.000000
2019;2805.865939;2183.686632;2686.700000;2225.700000;119.165939;-42.013368;126.355230;2622.000000;2155.000000
2020;2805.092158;2187.265032;2689.500000;2211.900000;115.592158;-24.634968;118.188107;2621.000000;2159.000000
2021;2799.430638;2128.263149;2691.900000;2198.000000;107.530638;-69.736851;128.164217;2620.000000;2094.000000
2022;2890.554834;2072.918568;2694.100000;2184.100000;196.454834;-111.181432;225.733942;2709.000000;2040.000000
2023;2945.112208;2101.757188;2695.900000;2170.200000;249.212208;-68.442812;258.439825;2758.000000;2072.000000
2024;2936.126526;2029.204237;2697.400000;2156.200000;238.726526;-126.995763;270.403916;2754.000000;1998.000000
2025;2750.727581;2074.694155;2698.500000;2142.200000;52.227581;-67.505845;85.350801;2578.000000;2036.000000
2026;2829.771098;2061.615341;2699.300000;2128.100000;130.471098;-66.484659;146.434003;2653.000000;2026.000000
2027;2816.206711;2110.630457;2699.800000;2114.100000;116.406711;-3.469543;116.458405;2637.000000;2076.000000
2028;2799.794450;2060.872547;2700.000000;2100.000000;99.794450;-39.127453;107.190904;2625.000000;2024.000000
2029;2812.556272;2075.100774;2700.000000;2100.000000;112.556272;-24.899226;115.277430;2636.000000;2039.000000
2030;2766.458828;1996.514689;2700.000000;2076.000000;66.458828;-79.485311;103.608351;2598.000000;1959.000000
2031;2775.595882;1940.300387;2700.000000;2052.000000;75.595882;-111.699613;134.876020;2610.000000;1906.000000
2032;2773.106375;1968.031565;2700.000000;2028.000000;73.106375;-59.968435;94.555567;2606.000000;1932.000000
2033;2758.012382;1916.304303;2700.000000;2004.000000;58.012382;-87.695697;105.147381;2595.000000;1883.000000
2034;2801.224157;1972.046906;2700.000000;1980.000000;101.224157;-7.953094;101.536110;2632.000000;1937.000000
2035;2767.897870;1902.775514;2700.000000;1956.000000;67.897870;-53.224486;86.272630;2605.000000;1871.000000
2036;2797.065340;1905.795039;2700.000000;1932.000000;97.065340;-26.204961;100.540441;2632.000000;1875.000000
2037;2785.393788;1853.246173;2700.000000;1908.000000;85.393788;-54.753827;101.440035;2624.000000;1827.000000
2038;2767.251280;1796.279047;2700.000000;1884.000000;67.251280;-87.720953;110.533706;2610.000000;1776.000000
2039;2787.119238;1826.112189;2700.000000;1860.000000;87.119238;-33.887811;93.478048;2627.000000;1803.000000
2040;2736.273112;1819.499103;2700.000000;1836.000000;36.273112;-16.500897;39.849946;2580.000000;1795.000000
